Source,Target,Distancia,Peso_Source,Peso_Target
1720639041.0,8518750867.0,6021.735,1.0,1.0
1720639041.0,8629532349.0,5185.206,1.0,1.0
1720639041.0,8720034349.0,489.2179999999999,1.0,1.0
1721068672.0,1721897516.0,491.288,11.0,1.0
1721068672.0,1722356998.0,2429.525000000001,11.0,1.0
1721068672.0,1722357024.0,2407.429000000001,11.0,2.0
1721068672.0,1722357030.0,1931.3210000000008,11.0,1.0
1721068672.0,1722357087.0,1960.796000000001,11.0,1.0
1721068672.0,1723199177.0,2788.791000000001,11.0,1.0
1721068672.0,3182669297.0,9049.232000000004,11.0,1.0
1721068672.0,3589901740.0,9529.653,11.0,2.0
1721068672.0,3589971252.0,9236.396000000004,11.0,1.0
1721068672.0,3648081932.0,9566.907999999998,11.0,2.0
1721068672.0,3648084762.0,9376.650999999996,11.0,1.0
1721068672.0,3710970920.0,8911.895000000002,11.0,3.0
1721068672.0,3877613725.0,4556.517000000001,11.0,1.0
1721068672.0,4285277775.0,5614.496000000004,11.0,1.0
1721068672.0,6270810586.0,2794.8140000000008,11.0,5.0
1721068672.0,6929449053.0,3609.2880000000005,11.0,1.0
1721068672.0,6945912850.0,9870.997000000005,11.0,1.0
1721068672.0,6948462876.0,5088.384000000002,11.0,2.0
1721068672.0,6948976937.0,9925.787999999999,11.0,4.0
1721068672.0,6950023886.0,9942.847999999996,11.0,1.0
1721068672.0,6950806723.0,5592.413000000001,11.0,2.0
1721068672.0,6950853769.0,7457.081000000001,11.0,1.0
1721068672.0,6950857512.0,8269.583,11.0,2.0
1721068672.0,7069614076.0,6029.334999999999,11.0,1.0
1721068672.0,8518750867.0,5967.075,11.0,1.0
1721068672.0,8629532349.0,5144.262,11.0,1.0
1721068672.0,8720034349.0,2063.4249999999997,11.0,1.0
1721897516.0,1722356998.0,2185.1710000000003,1.0,1.0
1721897516.0,1722357024.0,2163.0750000000003,1.0,2.0
1721897516.0,1722357030.0,1686.967,1.0,1.0
1721897516.0,1722357087.0,1716.4420000000005,1.0,1.0
1721897516.0,1723199177.0,2544.437000000001,1.0,1.0
1721897516.0,3182669297.0,8804.878000000002,1.0,1.0
1721897516.0,3589901740.0,9285.298999999999,1.0,2.0
1721897516.0,3589971252.0,8992.042000000003,1.0,1.0
1721897516.0,3648081932.0,9322.553999999998,1.0,2.0
1721897516.0,3648084762.0,9132.296999999997,1.0,1.0
1721897516.0,3710970920.0,8667.541000000001,1.0,3.0
1721897516.0,3877613725.0,4312.1630000000005,1.0,1.0
1721897516.0,4285277775.0,5370.142000000003,1.0,1.0
1721897516.0,6270810586.0,2550.460000000001,1.0,5.0
1721897516.0,6929449053.0,3364.934,1.0,1.0
1721897516.0,6945912850.0,9626.643000000004,1.0,1.0
1721897516.0,6948462876.0,4844.030000000002,1.0,2.0
1721897516.0,6948976937.0,9681.433999999997,1.0,4.0
1721897516.0,6950023886.0,9698.493999999997,1.0,1.0
1721897516.0,6950806723.0,5348.059,1.0,2.0
1721897516.0,6950853769.0,7212.727000000001,1.0,1.0
1721897516.0,6950857512.0,8025.228999999999,1.0,2.0
1721897516.0,7069614076.0,5784.980999999999,1.0,1.0
1721897516.0,8518750867.0,5722.720999999999,1.0,1.0
1721897516.0,8629532349.0,4899.907999999999,1.0,1.0
1721897516.0,8720034349.0,2528.2619999999997,1.0,1.0
1722356998.0,1722357024.0,22.096,1.0,2.0
1722356998.0,1722357030.0,661.5010000000001,1.0,1.0
1722356998.0,1722357087.0,575.416,1.0,1.0
1722356998.0,1723199177.0,917.6359999999999,1.0,1.0
1722356998.0,3182669297.0,6656.406999999999,1.0,1.0
1722356998.0,3589901740.0,7136.827999999998,1.0,2.0
1722356998.0,3589971252.0,6843.570999999999,1.0,1.0
1722356998.0,3648081932.0,7174.082999999998,1.0,2.0
1722356998.0,3648084762.0,6983.825999999998,1.0,1.0
1722356998.0,3710970920.0,6519.069999999998,1.0,3.0
1722356998.0,3877613725.0,2267.354,1.0,1.0
1722356998.0,4285277775.0,3321.0909999999994,1.0,1.0
1722356998.0,6270810586.0,502.34600000000006,1.0,5.0
1722356998.0,6929449053.0,1853.7130000000002,1.0,1.0
1722356998.0,6945912850.0,7478.171999999999,1.0,1.0
1722356998.0,6948462876.0,2805.818999999999,1.0,2.0
1722356998.0,6948976937.0,7532.963,1.0,4.0
1722356998.0,6950023886.0,7550.022999999997,1.0,1.0
1722356998.0,6950806723.0,3298.890999999999,1.0,2.0
1722356998.0,6950853769.0,5065.043999999999,1.0,1.0
1722356998.0,6950857512.0,5876.758,1.0,2.0
1722356998.0,7069614076.0,4274.7570000000005,1.0,1.0
1722356998.0,8518750867.0,4226.213000000001,1.0,1.0
1722356998.0,8629532349.0,3389.6839999999997,1.0,1.0
1722356998.0,8720034349.0,2284.74,1.0,1.0
1722357024.0,1722357030.0,639.4050000000001,2.0,1.0
1722357024.0,1722357087.0,553.32,2.0,1.0
1722357024.0,1723199177.0,938.2779999999999,2.0,1.0
1722357024.0,3182669297.0,6678.502999999999,2.0,1.0
1722357024.0,3589901740.0,7158.923999999997,2.0,2.0
1722357024.0,3589971252.0,6865.666999999999,2.0,1.0
1722357024.0,3648081932.0,7196.178999999997,2.0,2.0
1722357024.0,3648084762.0,7005.921999999998,2.0,1.0
1722357024.0,3710970920.0,6541.165999999997,2.0,3.0
1722357024.0,3877613725.0,2289.45,2.0,1.0
1722357024.0,4285277775.0,3343.186999999999,2.0,1.0
1722357024.0,6270810586.0,482.927,2.0,5.0
1722357024.0,6929449053.0,1874.355,2.0,1.0
1722357024.0,6945912850.0,7500.267999999998,2.0,1.0
1722357024.0,6948462876.0,2827.914999999999,2.0,2.0
1722357024.0,6948976937.0,7555.058999999999,2.0,4.0
1722357024.0,6950023886.0,7572.118999999997,2.0,1.0
1722357024.0,6950806723.0,3320.986999999999,2.0,2.0
1722357024.0,6950853769.0,5087.1399999999985,2.0,1.0
1722357024.0,6950857512.0,5898.853999999999,2.0,2.0
1722357024.0,7069614076.0,4295.399,2.0,1.0
1722357024.0,8518750867.0,4246.8550000000005,2.0,1.0
1722357024.0,8629532349.0,3410.3259999999996,2.0,1.0
1722357024.0,8720034349.0,2265.321,2.0,1.0
1722357030.0,1722357087.0,86.085,1.0,1.0
1722357030.0,1723199177.0,1544.134,1.0,1.0
1722357030.0,3182669297.0,7317.907999999999,1.0,1.0
1722357030.0,3589901740.0,7798.328999999998,1.0,2.0
1722357030.0,3589971252.0,7505.071999999999,1.0,1.0
1722357030.0,3648081932.0,7835.583999999998,1.0,2.0
1722357030.0,3648084762.0,7645.326999999998,1.0,1.0
1722357030.0,3710970920.0,7180.570999999998,1.0,3.0
1722357030.0,3877613725.0,2788.4929999999995,1.0,1.0
1722357030.0,4285277775.0,3846.471999999999,1.0,1.0
1722357030.0,6270810586.0,1026.79,1.0,5.0
1722357030.0,6929449053.0,2480.211,1.0,1.0
1722357030.0,6945912850.0,8139.672999999999,1.0,1.0
1722357030.0,6948462876.0,3320.359999999999,1.0,2.0
1722357030.0,6948976937.0,8194.464,1.0,4.0
1722357030.0,6950023886.0,8211.523999999998,1.0,1.0
1722357030.0,6950806723.0,3824.388999999999,1.0,2.0
1722357030.0,6950853769.0,5689.057,1.0,1.0
1722357030.0,6950857512.0,6538.259,1.0,2.0
1722357030.0,7069614076.0,4901.254999999999,1.0,1.0
1722357030.0,8518750867.0,4852.710999999999,1.0,1.0
1722357030.0,8629532349.0,4016.1819999999993,1.0,1.0
1722357030.0,8720034349.0,1711.3569999999997,1.0,1.0
1722357087.0,1723199177.0,1458.049,1.0,1.0
1722357087.0,3182669297.0,7231.823,1.0,1.0
1722357087.0,3589901740.0,7712.243999999999,1.0,2.0
1722357087.0,3589971252.0,7418.987,1.0,1.0
1722357087.0,3648081932.0,7749.498999999999,1.0,2.0
1722357087.0,3648084762.0,7559.241999999999,1.0,1.0
1722357087.0,3710970920.0,7094.485999999999,1.0,3.0
1722357087.0,3877613725.0,2702.4079999999994,1.0,1.0
1722357087.0,4285277775.0,3760.386999999999,1.0,1.0
1722357087.0,6270810586.0,940.7049999999999,1.0,5.0
1722357087.0,6929449053.0,2394.126,1.0,1.0
1722357087.0,6945912850.0,8053.588,1.0,1.0
1722357087.0,6948462876.0,3234.274999999999,1.0,2.0
1722357087.0,6948976937.0,8108.379000000001,1.0,4.0
1722357087.0,6950023886.0,8125.4389999999985,1.0,1.0
1722357087.0,6950806723.0,3738.303999999999,1.0,2.0
1722357087.0,6950853769.0,5602.972,1.0,1.0
1722357087.0,6950857512.0,6452.174000000001,1.0,2.0
1722357087.0,7069614076.0,4815.17,1.0,1.0
1722357087.0,8518750867.0,4766.626,1.0,1.0
1722357087.0,8629532349.0,3930.097,1.0,1.0
1722357087.0,8720034349.0,1795.569,1.0,1.0
1723199177.0,3182669297.0,6954.256000000001,1.0,1.0
1723199177.0,3589901740.0,7434.677,1.0,2.0
1723199177.0,3589971252.0,7141.420000000001,1.0,1.0
1723199177.0,3648081932.0,7471.932,1.0,2.0
1723199177.0,3648084762.0,7281.675,1.0,1.0
1723199177.0,3710970920.0,6816.919,1.0,3.0
1723199177.0,3877613725.0,2933.9640000000004,1.0,1.0
1723199177.0,4285277775.0,3894.2599999999993,1.0,1.0
1723199177.0,6270810586.0,1419.9820000000002,1.0,5.0
1723199177.0,6929449053.0,1157.7140000000002,1.0,1.0
1723199177.0,6945912850.0,7776.021000000001,1.0,1.0
1723199177.0,6948462876.0,3477.5639999999994,1.0,2.0
1723199177.0,6948976937.0,7830.812000000002,1.0,4.0
1723199177.0,6950023886.0,7847.871999999999,1.0,1.0
1723199177.0,6950806723.0,3869.8079999999995,1.0,2.0
1723199177.0,6950853769.0,5390.1900000000005,1.0,1.0
1723199177.0,6950857512.0,6174.607000000002,1.0,2.0
1723199177.0,7069614076.0,3577.7609999999995,1.0,1.0
1723199177.0,8518750867.0,3515.5009999999997,1.0,1.0
1723199177.0,8629532349.0,2692.6879999999996,1.0,1.0
1723199177.0,8720034349.0,3202.376,1.0,1.0
3182669297.0,3589901740.0,1505.9550000000002,1.0,2.0
3182669297.0,3589971252.0,695.0149999999999,1.0,1.0
3182669297.0,3648081932.0,1147.7780000000002,1.0,2.0
3182669297.0,3648084762.0,994.7679999999998,1.0,1.0
3182669297.0,3710970920.0,904.433,1.0,3.0
3182669297.0,3877613725.0,5967.753000000001,1.0,1.0
3182669297.0,4285277775.0,5555.457999999999,1.0,1.0
3182669297.0,6270810586.0,6626.903000000003,1.0,5.0
3182669297.0,6929449053.0,5817.220000000002,1.0,1.0
3182669297.0,6945912850.0,1170.2469999999998,1.0,1.0
3182669297.0,6948462876.0,6368.218999999998,1.0,2.0
3182669297.0,6948976937.0,984.0790000000001,1.0,4.0
3182669297.0,6950023886.0,1517.3280000000002,1.0,1.0
3182669297.0,6950806723.0,4801.172999999999,1.0,2.0
3182669297.0,6950853769.0,1961.9259999999997,1.0,1.0
3182669297.0,6950857512.0,779.649,1.0,2.0
3182669297.0,7069614076.0,3429.7039999999997,1.0,1.0
3182669297.0,8518750867.0,3467.284,1.0,1.0
3182669297.0,8629532349.0,4287.609,1.0,1.0
3182669297.0,8720034349.0,7995.572000000001,1.0,1.0
3589901740.0,3589971252.0,1047.788,2.0,1.0
3589901740.0,3648081932.0,860.9509999999999,2.0,2.0
3589901740.0,3648084762.0,808.159,2.0,1.0
3589901740.0,3710970920.0,622.14,2.0,3.0
3589901740.0,3877613725.0,5720.2970000000005,2.0,1.0
3589901740.0,4285277775.0,5152.8830000000025,2.0,1.0
3589901740.0,6270810586.0,6957.082000000002,2.0,5.0
3589901740.0,6929449053.0,6297.641000000002,2.0,1.0
3589901740.0,6945912850.0,1300.854,2.0,1.0
3589901740.0,6948462876.0,5965.644000000002,2.0,2.0
3589901740.0,6948976937.0,1926.8470000000004,2.0,4.0
3589901740.0,6950023886.0,1103.97,2.0,1.0
3589901740.0,6950806723.0,4553.716999999999,2.0,2.0
3589901740.0,6950853769.0,2414.202,2.0,1.0
3589901740.0,6950857512.0,1262.19,2.0,2.0
3589901740.0,7069614076.0,4339.213,2.0,1.0
3589901740.0,8518750867.0,4404.493,2.0,1.0
3589901740.0,8629532349.0,5224.285999999999,2.0,1.0
3589901740.0,8720034349.0,8009.393999999999,2.0,1.0
3589971252.0,3648081932.0,490.01,1.0,2.0
3589971252.0,3648084762.0,299.753,1.0,1.0
3589971252.0,3710970920.0,836.0500000000001,1.0,3.0
3589971252.0,3877613725.0,5934.207,1.0,1.0
3589971252.0,4285277775.0,5521.911999999999,1.0,1.0
3589971252.0,6270810586.0,6814.067000000002,1.0,5.0
3589971252.0,6929449053.0,6004.384000000002,1.0,1.0
3589971252.0,6945912850.0,708.6579999999998,1.0,1.0
3589971252.0,6948462876.0,6334.672999999999,1.0,2.0
3589971252.0,6948976937.0,879.0590000000001,1.0,4.0
3589971252.0,6950023886.0,865.9499999999998,1.0,1.0
3589971252.0,6950806723.0,4767.626999999999,1.0,2.0
3589971252.0,6950853769.0,2149.0899999999997,1.0,1.0
3589971252.0,6950857512.0,966.813,1.0,2.0
3589971252.0,7069614076.0,3790.5960000000005,1.0,1.0
3589971252.0,8518750867.0,3855.876,1.0,1.0
3589971252.0,8629532349.0,4675.668999999999,1.0,1.0
3589971252.0,8720034349.0,8181.686000000001,1.0,1.0
3648081932.0,3648084762.0,190.257,2.0,1.0
3648081932.0,3710970920.0,986.3449999999999,2.0,3.0
3648081932.0,3877613725.0,6084.502,2.0,1.0
3648081932.0,4285277775.0,5672.206999999999,2.0,1.0
3648081932.0,6270810586.0,7129.075000000002,2.0,5.0
3648081932.0,6929449053.0,6334.8960000000025,2.0,1.0
3648081932.0,6945912850.0,439.903,2.0,1.0
3648081932.0,6948462876.0,6484.967999999999,2.0,2.0
3648081932.0,6948976937.0,1099.4360000000001,2.0,4.0
3648081932.0,6950023886.0,395.35,2.0,1.0
3648081932.0,6950806723.0,4917.921999999999,2.0,2.0
3648081932.0,6950853769.0,2451.457,2.0,1.0
3648081932.0,6950857512.0,1298.5770000000002,2.0,2.0
3648081932.0,7069614076.0,4278.015,2.0,1.0
3648081932.0,8518750867.0,4343.295000000001,2.0,1.0
3648081932.0,8629532349.0,5163.088,2.0,1.0
3648081932.0,8720034349.0,8373.598999999998,2.0,1.0
3648084762.0,3710970920.0,796.088,1.0,3.0
3648084762.0,3877613725.0,5894.245000000001,1.0,1.0
3648084762.0,4285277775.0,5481.949999999999,1.0,1.0
3648084762.0,6270810586.0,6938.818000000002,1.0,5.0
3648084762.0,6929449053.0,6144.639000000002,1.0,1.0
3648084762.0,6945912850.0,630.16,1.0,1.0
3648084762.0,6948462876.0,6294.710999999998,1.0,2.0
3648084762.0,6948976937.0,1147.447,1.0,4.0
3648084762.0,6950023886.0,566.197,1.0,1.0
3648084762.0,6950806723.0,4727.664999999999,1.0,2.0
3648084762.0,6950853769.0,2261.2,1.0,1.0
3648084762.0,6950857512.0,1108.3200000000002,1.0,2.0
3648084762.0,7069614076.0,4087.758,1.0,1.0
3648084762.0,8518750867.0,4153.0380000000005,1.0,1.0
3648084762.0,8629532349.0,4972.830999999999,1.0,1.0
3648084762.0,8720034349.0,8183.342,1.0,1.0
3710970920.0,3877613725.0,5098.157000000003,3.0,1.0
3710970920.0,4285277775.0,4685.862000000003,3.0,1.0
3710970920.0,6270810586.0,6334.942000000003,3.0,5.0
3710970920.0,6929449053.0,5679.883000000002,3.0,1.0
3710970920.0,6945912850.0,1410.262,3.0,1.0
3710970920.0,6948462876.0,5498.623000000002,3.0,2.0
3710970920.0,6948976937.0,1653.4290000000003,3.0,4.0
3710970920.0,6950023886.0,1323.919,3.0,1.0
3710970920.0,6950806723.0,3931.577000000001,3.0,2.0
3710970920.0,6950853769.0,1796.444,3.0,1.0
3710970920.0,6950857512.0,644.432,3.0,2.0
3710970920.0,7069614076.0,3723.349,3.0,1.0
3710970920.0,8518750867.0,3788.629,3.0,1.0
3710970920.0,8629532349.0,4608.422,3.0,1.0
3710970920.0,8720034349.0,7387.254,3.0,1.0
3877613725.0,4285277775.0,1125.6309999999999,1.0,1.0
3877613725.0,6270810586.0,1842.2649999999999,1.0,5.0
3877613725.0,6929449053.0,2887.4450000000006,1.0,1.0
3877613725.0,6945912850.0,6508.418999999999,1.0,1.0
3877613725.0,6948462876.0,864.448,1.0,2.0
3877613725.0,6948976937.0,6751.586,1.0,4.0
3877613725.0,6950023886.0,6422.075999999999,1.0,1.0
3877613725.0,6950806723.0,1166.5799999999997,1.0,2.0
3877613725.0,6950853769.0,4387.122,1.0,1.0
3877613725.0,6950857512.0,5569.398999999999,1.0,2.0
3877613725.0,7069614076.0,5308.489,1.0,1.0
3877613725.0,8518750867.0,5259.945,1.0,1.0
3877613725.0,8629532349.0,4423.416,1.0,1.0
3877613725.0,8720034349.0,2851.1290000000004,1.0,1.0
4285277775.0,6270810586.0,2898.824,1.0,5.0
4285277775.0,6929449053.0,3007.181,1.0,1.0
4285277775.0,6945912850.0,6096.124,1.0,1.0
4285277775.0,6948462876.0,829.994,1.0,2.0
4285277775.0,6948976937.0,6339.291000000001,1.0,4.0
4285277775.0,6950023886.0,6009.781,1.0,1.0
4285277775.0,6950806723.0,1071.2520000000002,1.0,2.0
4285277775.0,6950853769.0,3974.827,1.0,1.0
4285277775.0,6950857512.0,5157.103999999999,1.0,2.0
4285277775.0,7069614076.0,5428.2249999999985,1.0,1.0
4285277775.0,8518750867.0,5379.680999999999,1.0,1.0
4285277775.0,8629532349.0,4543.151999999999,1.0,1.0
4285277775.0,8720034349.0,3909.108,1.0,1.0
6270810586.0,6929449053.0,2037.007,5.0,1.0
6270810586.0,6945912850.0,7448.667999999998,5.0,1.0
6270810586.0,6948462876.0,2378.1510000000003,5.0,2.0
6270810586.0,6948976937.0,7503.458999999999,5.0,4.0
6270810586.0,6950023886.0,7505.014999999998,5.0,1.0
6270810586.0,6950806723.0,2876.741,5.0,2.0
6270810586.0,6950853769.0,4857.598999999999,5.0,1.0
6270810586.0,6950857512.0,5847.253999999999,5.0,2.0
6270810586.0,7069614076.0,4458.0509999999995,5.0,1.0
6270810586.0,8518750867.0,4409.507,5.0,1.0
6270810586.0,8629532349.0,3572.9779999999996,5.0,1.0
6270810586.0,8720034349.0,2108.0140000000006,5.0,1.0
6929449053.0,6945912850.0,6638.984999999999,1.0,1.0
6929449053.0,6948462876.0,3751.731999999999,1.0,2.0
6929449053.0,6948976937.0,6693.776,1.0,4.0
6929449053.0,6950023886.0,6710.835999999998,1.0,1.0
6929449053.0,6950806723.0,2798.0160000000005,1.0,2.0
6929449053.0,6950853769.0,4253.154,1.0,1.0
6929449053.0,6950857512.0,5037.571,1.0,2.0
6929449053.0,7069614076.0,2449.1359999999995,1.0,1.0
6929449053.0,8518750867.0,2400.5919999999996,1.0,1.0
6929449053.0,8629532349.0,1564.0629999999999,1.0,1.0
6929449053.0,8720034349.0,4138.453,1.0,1.0
6945912850.0,6948462876.0,6908.885,1.0,2.0
6945912850.0,6948976937.0,869.2370000000001,1.0,4.0
6945912850.0,6950023886.0,631.077,1.0,1.0
6945912850.0,6950806723.0,5341.838999999998,1.0,2.0
6945912850.0,6950853769.0,2783.691,1.0,1.0
6945912850.0,6950857512.0,1601.4139999999998,1.0,2.0
6945912850.0,7069614076.0,4496.147,1.0,1.0
6945912850.0,8518750867.0,4561.427000000001,1.0,1.0
6945912850.0,8629532349.0,5381.219999999999,1.0,1.0
6945912850.0,8720034349.0,8797.516,1.0,1.0
6948462876.0,6948976937.0,7152.052,2.0,4.0
6948462876.0,6950023886.0,6822.541999999999,2.0,1.0
6948462876.0,6950806723.0,1884.013,2.0,2.0
6948462876.0,6950853769.0,4787.588000000001,2.0,1.0
6948462876.0,6950857512.0,5969.865,2.0,2.0
6948462876.0,7069614076.0,6172.776000000001,2.0,1.0
6948462876.0,8518750867.0,6124.232000000001,2.0,1.0
6948462876.0,8629532349.0,5287.703000000001,2.0,1.0
6948462876.0,8720034349.0,3382.996,2.0,1.0
6948976937.0,6950023886.0,1468.9859999999999,4.0,1.0
6948976937.0,6950806723.0,5585.005999999998,4.0,2.0
6948976937.0,6950853769.0,2838.482,4.0,1.0
6948976937.0,6950857512.0,1656.205,4.0,2.0
6948976937.0,7069614076.0,4347.047,4.0,1.0
6948976937.0,8518750867.0,4375.089,4.0,1.0
6948976937.0,8629532349.0,5195.413999999999,4.0,1.0
6948976937.0,8720034349.0,8871.078000000001,4.0,1.0
6950023886.0,6950806723.0,5255.495999999997,1.0,2.0
6950023886.0,6950853769.0,2827.397,1.0,1.0
6950023886.0,6950857512.0,1674.5169999999998,1.0,2.0
6950023886.0,7069614076.0,4653.955,1.0,1.0
6950023886.0,8518750867.0,4719.235000000001,1.0,1.0
6950023886.0,8629532349.0,5539.027999999999,1.0,1.0
6950023886.0,8720034349.0,8711.173,1.0,1.0
6950806723.0,6950853769.0,3220.542,2.0,1.0
6950806723.0,6950857512.0,4402.8189999999995,2.0,2.0
6950806723.0,7069614076.0,4651.4929999999995,2.0,1.0
6950806723.0,8518750867.0,4602.949,2.0,1.0
6950806723.0,8629532349.0,3766.4200000000005,2.0,1.0
6950806723.0,8720034349.0,3887.0249999999996,2.0,1.0
6950853769.0,6950857512.0,1182.277,1.0,2.0
6950853769.0,7069614076.0,2557.2839999999997,1.0,1.0
6950853769.0,8518750867.0,2622.5639999999994,1.0,1.0
6950853769.0,8629532349.0,3388.198,1.0,1.0
6950853769.0,8720034349.0,6351.024,1.0,1.0
6950857512.0,7069614076.0,3095.58,2.0,1.0
6950857512.0,8518750867.0,3160.8599999999997,2.0,1.0
6950857512.0,8629532349.0,3980.653,2.0,1.0
6950857512.0,8720034349.0,7533.301,2.0,1.0
7069614076.0,8518750867.0,65.27999999999999,1.0,1.0
7069614076.0,8629532349.0,885.073,1.0,1.0
7069614076.0,8720034349.0,6559.497000000002,1.0,1.0
8518750867.0,8629532349.0,836.529,1.0,1.0
8518750867.0,8720034349.0,6510.953000000002,1.0,1.0
8629532349.0,8720034349.0,5674.424000000002,1.0,1.0
